1997-11-10,7.2836676945461525,7.2836676945461525,7.106879643707654,7.124558448791504,947200
1997-11-11,7.124560686982709,7.1952759295334054,7.106881876345034,7.159918308258057,514700
1997-11-12,7.1422400776932875,7.319028198428271,7.106882453546292,7.248312950134277,344700
1997-11-13,7.2306324306893455,7.336705278083321,7.2306324306893455,7.319026470184326,1007700
1997-11-14,7.319026804887332,7.354384422302246,7.265990378764959,7.354384422302246,1394900
1997-11-17,7.3367054724807375,7.425099514317854,7.319026664113314,7.389741897583008,706600
1997-11-18,7.354387205567578,7.460460097955572,7.336708390169579,7.372066020965576,625800
1997-11-19,7.354383196149553,7.425098419189453,7.354383196149553,7.425098419189453,342400
1997-11-20,7.407421700234683,7.531173375417601,7.407421700234683,7.495815753936768,558800
1997-11-21,7.566533882673397,7.60189151763916,7.49581861274187,7.60189151763916,640800
1997-11-24,7.531176247707633,7.637249152604924,7.49581861274187,7.60189151763916,330800
1997-11-25,7.584210970434724,7.707962664591002,7.566532156983827,7.672605037689209,1021000
1997-11-26,7.690285605053569,7.690285605053569,7.60189151763916,7.60189151763916,488700
1997-11-28,7.637242317199708,7.637242317199708,7.601884713879339,7.637242317199707,244200
1997-12-01,7.637247111699352,7.7433199882507315,7.619568298940789,7.743319988250732,836200
1997-12-02,7.707962664591002,7.743320291492796,7.654926224238312,7.672605037689209,437800
1997-12-03,7.707962664591002,7.707962664591002,7.601889783885621,7.672605037689209,338400
1997-12-04,7.707962362733605,7.831714052043549,7.654925924457915,7.743319988250732,1405800
1997-12-05,7.672606232510005,7.884752026957287,7.672606232510005,7.725642681121826,362500
1997-12-08,7.743321497325765,7.761000313529705,7.672606232510005,7.725642681121826,312900
1997-12-09,7.690280437469482,7.725638048676239,7.61956521505597,7.690280437469482,365300
1997-12-10,7.761000313529705,7.7786791297336455,7.690285048713945,7.725642681121826,354100
1997-12-11,7.707962664591002,7.725641478041899,7.619568597336518,7.672605037689209,199600
1997-12-12,7.70795924307286,7.725638048676239,7.637244020659348,7.690280437469482,680500
1997-12-15,7.690284344283016,7.796357231790369,7.690284344283016,7.7786784172058105,489500
1997-12-16,7.7786737150917835,7.796352518989719,7.743316107295912,7.760994911193848,310200
1997-12-17,7.796352518989719,7.796352518989719,7.725637303397976,7.760994911193848,386100
1997-12-18,7.760998752679718,7.8670716285705575,7.743319940031245,7.867071628570557,1640900
1997-12-19,7.867071507519181,8.008502006530762,7.8317138827662856,8.008502006530762,2164100
1997-12-22,8.008503051824444,8.149933569295957,7.9908242371405045,8.09689712524414,851400
1997-12-23,8.043855125443978,8.132249137811494,8.008497520496972,8.06153392791748,493200
1997-12-24,8.0792183105602,8.114575939928079,8.043860681192323,8.09689712524414,92200
1997-12-26,8.079214438927913,8.09689324514001,7.937783989231144,7.990820407867432,215300
1997-12-29,7.990824784961258,8.132255312128713,7.955467153169393,8.079218864440918,280800
1997-12-30,8.09689547441528,8.149931907653809,8.061537852256262,8.149931907653809,268600
1997-12-31,8.096895727617987,8.20296859741211,8.079216915985633,8.20296859741211,482900
1998-01-02,8.132251599134305,8.18528802260692,8.061536367837485,8.167609214782715,317200
1998-01-05,8.114574323141627,8.176450162206978,7.973143833849398,8.026180267333984,734200
1998-01-06,7.990824784961258,8.096897680336848,7.990824784961258,8.079218864440918,1507800
1998-01-07,8.04385757446289,8.04385757446289,7.937784727327116,8.04385757446289,724000
1998-01-08,8.008501456172455,8.043859078495512,7.9377862115263405,8.026180267333984,461600
1998-01-09,8.008502006530762,8.079217256036552,7.955465569401419,8.008502006530762,863900
1998-01-12,7.884746576392133,8.13224983215332,7.884746576392133,8.13224983215332,679200
1998-01-13,8.132251613742703,8.132251613742703,8.026178766606927,8.04385757446289,1065600
1998-01-14,8.04385757446289,8.04385757446289,7.955463535183078,8.04385757446289,348700
1998-01-15,8.008499214079528,8.026178020291624,7.9908204078674325,7.990820407867432,638200
1998-01-16,8.06153788965704,8.06153788965704,7.990822645010927,8.026180267333984,488700
1998-01-20,8.026176322970475,8.06153392791748,7.920103508129455,8.06153392791748,344700
1998-01-21,8.06153392791748,8.132249137811494,7.990818718023468,8.06153392791748,464300
1998-01-22,8.043855125443978,8.06153392791748,7.990818718023468,8.06153392791748,421800
1998-01-23,8.043859631283658,8.061538443660105,7.973144381777867,8.008502006530762,320800
1998-01-26,7.9908242371405045,8.09689712524414,7.9908242371405045,8.09689712524414,1019500
1998-01-27,8.09689712524414,8.167612383979897,8.0792183105602,8.09689712524414,415700
1998-01-28,8.079215577045218,8.20296723796276,8.061536768342712,8.185288429260254,325800
1998-01-29,8.185287870419254,8.344397137878806,8.132251447932735,8.3267183303833,1813100
1998-01-30,8.309041467206232,8.344399090470938,8.20296859741211,8.20296859741211,283500
1998-02-02,8.344399090470938,8.379756713735645,8.1676109741474,8.20296859741211,1120100
1998-02-03,8.132251447932735,8.3267183303833,8.132251447932735,8.3267183303833,2424000
1998-02-04,8.27300040952621,8.38044197328629,8.27300040952621,8.32672119140625,544800
1998-02-05,8.326716147936308,8.434157646619356,8.290902315041958,8.380436897277832,854100
1998-02-06,8.380442734248543,8.559512023441888,8.380442734248543,8.469977378845215,415100
1998-02-09,8.452069806038065,8.469976733593231,8.39834902337257,8.416255950927734,553000
1998-02-10,8.380436897277832,8.434157646619356,8.344623064383482,8.380436897277832,329000
1998-02-11,8.362529980830658,8.398343813725006,8.344623064383482,8.380436897277832,407900
1998-02-12,8.362535168262239,8.4341628784829,8.308814385596742,8.416255950927734,436400
1998-02-13,8.416252075871336,8.505786672423158,8.362531317940242,8.487879753112793,241300
1998-02-17,8.48787839596088,8.541599145302406,8.326716147936308,8.380436897277832,336100
1998-02-18,8.380441449183724,8.434162227704132,8.362534523010254,8.362534523010254,320700
1998-02-19,8.362529980830658,8.380436897277832,8.308809231489132,8.380436897277832,510000
1998-02-20,8.398348900579636,8.398348900579636,8.27300040952621,8.32672119140625,392600
1998-02-23,8.344629817995532,8.344629817995532,8.237188232356106,8.308815956115723,553700
1998-02-24,8.290907212962274,8.308814139988112,8.16555872378142,8.237186431884766,367100
1998-02-25,8.308815956115723,8.344629817995532,8.219281301416201,8.308815956115723,268300
1998-02-26,8.272997634788398,8.308811477363239,8.201369949638714,8.255090713500977,396700
1998-02-27,8.219277309804962,8.290904998779297,8.201370387561377,8.290904998779297,452600
1998-03-02,8.290903822168127,8.344624581275047,8.255089982763513,8.27299690246582,345700
1998-03-03,8.27300040952621,8.32672119140625,8.21927962764617,8.32672119140625,368100
1998-03-04,8.290903479814022,8.398344993591309,8.255089641888258,8.398344993591309,281500
1998-03-05,8.362535045992944,8.38044197328629,8.290907336819556,8.32672119140625,389700
1998-03-06,8.32671769794665,8.505786895751953,8.32671769794665,8.505786895751953,380900
1998-03-09,8.452063746422342,8.55950523472432,8.416249916988349,8.541598320007324,419800
1998-03-10,8.541602712032223,8.68485810342899,8.523695788107627,8.666951179504395,308900
1998-03-11,8.666951038145571,8.684857961778103,8.559509496350378,8.57741641998291,279000
1998-03-12,8.577415906465971,8.649043596707857,8.559508983905499,8.613229751586914,284400
1998-03-13,8.613230267247975,8.613230267247975,8.523695649085314,8.57741641998291,669000
1998-03-16,8.577414892137666,8.684856414794922,8.505787210366162,8.684856414794922,275300
1998-03-17,8.684859402325689,8.792300961942088,8.64904554912022,8.774394035339355,386300
1998-03-18,8.756481670011484,8.756481670011484,8.666947092608504,8.720667839050293,247600
1998-03-19,8.684856129474328,8.738576889038086,8.613228450055983,8.738576889038086,455000
1998-03-20,8.738577991663563,8.881833368576082,8.68485722532137,8.828112602233887,528200
1998-03-23,8.792294730985068,8.863922386634641,8.774387817072675,8.810201644897461,261700
1998-03-24,8.846021741750288,8.846021741750288,8.720673255531155,8.774394035339355,671300
1998-03-25,8.84601733376903,8.899738086808114,8.738575827690864,8.881831169128418,326700
1998-03-26,8.899740512554462,8.935554357675406,8.792298977191631,8.846019744873047,785200
1998-03-27,8.86392532802019,8.86392532802019,8.738576889038086,8.738576889038086,364100
1998-03-30,8.702763335237798,8.774391017009302,8.666949494352046,8.684856414794922,359500
1998-03-31,8.702764147435435,9.060902589716727,8.702764147435435,8.828112602233887,722600
1998-04-01,8.86392879486084,8.89974264857745,8.774394160569315,8.86392879486084,214900
1998-04-02,8.863926086425781,8.953460693359375,8.846019165039063,8.953460693359375,180500
1998-04-03,8.917649485066324,9.007184118450525,8.881835631712644,8.935556411743164,1067300
1998-04-06,8.989277282868972,9.042998063443887,8.82811494114423,8.86392879486084,462900
1998-04-07,8.846015472722247,8.863922386634641,8.774387817072675,8.810201644897461,397400
1998-04-08,8.774387129489142,8.899735517053273,8.702759479452496,8.75648021697998,309800
1998-04-09,8.738575827690864,8.881831169128418,8.720668910011169,8.881831169128418,459800
1998-04-13,8.935554134918275,8.935554134918275,8.774391835891693,8.828112602233887,326800
1998-04-14,8.846019165039063,8.989274536132813,8.828112243652344,8.953460693359375,528400
1998-04-15,8.953461712610512,9.132530946862722,8.91764786576007,9.1146240234375,471500
1998-04-16,9.060904898481043,9.060904898481043,8.899742558389484,8.935556411743164,426300
1998-04-17,8.953461571345253,9.025089263916016,8.881833878774492,9.025089263916016,214900
1998-04-20,8.953463429152363,8.971370356010668,8.774394160569315,8.86392879486084,220100
1998-04-21,8.792298977191631,8.86392666743352,8.6848574418288,8.846019744873047,400900
1998-04-22,8.810201644897461,8.863922386634641,8.792294730985068,8.810201644897461,204000
1998-04-23,8.738578209510216,8.774392054631159,8.577415906465971,8.613229751586914,688400
1998-04-24,8.595321655273438,8.720670096079509,8.559507815043132,8.595321655273438,233800
1998-04-27,8.523698165603218,8.555035291212054,8.398349663167878,8.469977378845215,431200
1998-04-28,8.487879975971424,8.523693815532484,8.434159216629832,8.505786895751953,353800
1998-04-29,8.487879753112793,8.523693591733522,8.4341589951817,8.487879753112793,249300
